Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Välialue (84V044)/Kaupunginsalmi Sunti, Brita Marian puisto";"63° 50' 50.79"" N, 23° 7' 32.03"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-08T12:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Rusutjärvi (21.083.1.001)/Uimaranta";"60° 25' 46.85"" N, 24° 59' 20.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-09T07:08:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Alajärvi (35.892.1.004)/Tervaniemen uimaranta";"60° 58' 1.05"" N, 24° 22' 52.33"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-09T11:29:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Iidesjärvi (35.214.1.001)/Havaintopaikka 1";"61° 28' 58.01"" N, 23° 48' 24.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-09T15:35:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Teuronjärvi (35.793.1.003)/Mäkileo";"61° 4' 15.25"" N, 24° 50' 42.43"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-09T20:27:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kalilampi (02.015.1.011)/Rantala";"62° 5' 53.74"" N, 30° 25' 41.97"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-05-10T09:07:00;0;;-;"Kokeneen käyttäjän ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Enkkeli)";"60° 58' 13.09"" N, 24° 34' 12.10"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-10T10:52:00;0;;-;"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Seili, Kirkkoniemi";"60° 14' 33.41"" N, 21° 57' 55.73"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-10T13:48:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Kopsuonlahti, Koveronranta";"61° 10' 23.65"" N, 25° 41' 3.75"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-10T13:53:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Iso-Muurainen";"62° 50' 55.74"" N, 27° 44' 4.71"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-05-10T15:08:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Vihajärvi (35.781.1.001)/Mittauspiste RK1";"61° 16' 37.60"" N, 24° 42' 49.19"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-10T15:48:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Pernajanlahti/Rotarien sinileväseuranta (Idlax, Meritorpan laituri)";"60° 22' 24.30"" N, 26° 2' 55.49"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-13T09:25:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Enäjärvi (22.005.1.001)/Valtakunnallinen sinileväseuranta";"60° 20' 18.96"" N, 24° 21' 38.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-13T12:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Rotarien sinileväseuranta (Nämarholmen)";"60° 10' 7.53"" N, 21° 51' 52.38"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-13T18:14:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Dragsvik/Rotarien sinileväseuranta (Högholmen)";"59° 57' 35.78"" N, 23° 25' 18.67"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-14T08:17:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kahtolampi (35.232.1.007)/Kahtoilammen uimaranta";"61° 0' 17.19"" N, 24° 24' 22.50"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-14T10:04:21;0;;-;"Tavallisen käyttäjän ylläpitämä";"Vuorentaan koulun Vesireppu-havaintopaikka."
"Alajärvi (35.892.1.004)/Tervaniemen uimaranta";"60° 58' 1.05"" N, 24° 22' 52.33"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-14T11:45:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Etelä-Saikari";"62° 45' 38.65"" N, 26° 52' 16.69"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-05-15T10:15:00;0;;-;"Kokeneen käyttäjän ylläpitämä";
"Välialue (84V044)/Suntinsuun venesatama";"63° 51' 21.01"" N, 23° 7' 2.31"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-15T16:49:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Rutajärvi (35.286.1.004)/Kauniston uimaranta";"61° 4' 59.79"" N, 23° 26' 45.36"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-15T19:56:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Teuronjärvi (35.793.1.003)/Mäkileo";"61° 4' 15.25"" N, 24° 50' 42.43"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-16T10:11:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Enkkeli)";"60° 58' 13.09"" N, 24° 34' 12.10"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-16T15:21:00;0;;-;"Asiantuntijan ylläpitämä";
"Tankar/Tankar, betonilaituri";"63° 57' 3.78"" N, 22° 51' 3.96"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-16T16:57:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Tankar/Tankar, satama-allas";"63° 57' 1.04"" N, 22° 51' 1.69"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-16T17:07:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Paavolanranta)";"61° 0' 7.72"" N, 24° 31' 12.11"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-17T14:39:00;0;;-;"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Iso-Muurainen";"62° 50' 55.74"" N, 27° 44' 4.71"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-05-18T13:42:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Toisvesi (35.421.1.001)/Rotarien sinileväseuranta (Liedenpohjan laituri ja uimaranta)";"62° 22' 34.52"" N, 23° 39' 36.65"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-18T15:44:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Pernajanlahti/Rotarien sinileväseuranta (Idlax, Meritorpan laituri)";"60° 22' 24.30"" N, 26° 2' 55.49"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-19T09:06:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Samea vesi, siitepölyä ym."
"Näsijärvi (yhd.)/Pohtola";"61° 32' 0.38"" N, 23° 39' 59.10"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-19T15:50:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Näsijärvi (yhd.)/Perkiönlahden satama";"61° 31' 57.14"" N, 23° 40' 44.05"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-19T15:54:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Rotarien sinileväseuranta (Pulkkaselkä, Hietalahti)";"61° 6' 42.31"" N, 28° 1' 58.31"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-19T16:46:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Enkkeli)";"60° 58' 13.09"" N, 24° 34' 12.10"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-19T19:51:00;0;;-;"Asiantuntijan ylläpitämä";
"Dragsvik/Rotarien sinileväseuranta (Högholmen)";"59° 57' 35.78"" N, 23° 25' 18.67"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-19T21:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Kesäniemi Kuikkaranta";"66° 12' 0.86"" N, 28° 56' 48.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-20T07:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";"Havaintopaikka vielä jäässä."
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Isohiedanlahti)";"66° 12' 2.38"" N, 28° 56' 48.13"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-20T07:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Havaintopaikka vielä jäässä."
"Kalilampi (02.015.1.011)/Rantala";"62° 5' 53.74"" N, 30° 25' 41.97"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-05-20T07:50:00;0;;-;"Kokeneen käyttäjän ylläpitämä";
"Vaaksinjärvi (21.055.1.001)/Rotarien sinileväseuranta (Majalahti)";"60° 29' 26.82"" N, 24° 40' 49.82"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-20T15:18:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Siitepölyä pinnalla"
"Kuusamojärvi (74.031.1.001)/Valtakunnallinen sinileväseuranta (Kirkkolahti, Kuusela)";"65° 58' 5.20"" N, 29° 12' 21.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-21T09:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Havaintopaikka avautunut juuri jäistä."
"Alajärvi (35.892.1.004)/Tervaniemen uimaranta";"60° 58' 1.05"" N, 24° 22' 52.33"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-21T11:45:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Enäjärvi (22.005.1.001)/Valtakunnallinen sinileväseuranta";"60° 20' 18.96"" N, 24° 21' 38.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-21T12:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaskinen-Kristiinankaupunki/Rotarien sinileväseuranta (Vackergrund)";"62° 20' 25.15"" N, 21° 13' 55.81"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-21T13:03:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Seurasaari/Rotarien sinileväseuranta (Munkkiniemen mattolaituri, Torpanranta)";"60° 11' 40.67"" N, 24° 52' 12.72"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-21T18:17:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Päijänne (yhd.)/Kopsuonlahti, Koveronranta";"61° 10' 23.65"" N, 25° 41' 3.75"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-23T21:23:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Teuronjärvi (35.793.1.003)/Mäkileo";"61° 4' 15.25"" N, 24° 50' 42.43"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-25T15:02:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Paavolanranta)";"61° 0' 7.72"" N, 24° 31' 12.11"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-26T06:32:07;0;;-;"Asiantuntijan ylläpitämä";
"Bengtsår/Rotarien sinileväseuranta (Björkholmen)";"59° 53' 40.92"" N, 22° 55' 57.95"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-26T12:36:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pernajanlahti/Rotarien sinileväseuranta (Idlax, Meritorpan laituri)";"60° 22' 24.30"" N, 26° 2' 55.49"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-26T13:41:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaskinen-Siipyy/Rotarien sinileväseuranta (Skatskärsviken)";"62° 25' 29.20"" N, 21° 10' 19.04"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-26T15:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Viitaniemen uimaranta";"62° 15' 14.57"" N, 25° 43' 36.50"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T09:51:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Loppijärvi (35.874.1.001)/Valtakunnallinen sinileväseuranta (Kirkonkylän uimaranta)";"60° 42' 20.35"" N, 24° 25' 43.48"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Viitaniemen uimaranta";"62° 15' 14.57"" N, 25° 43' 36.50"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T10:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Viitaniemen uimaranta";"62° 15' 14.57"" N, 25° 43' 36.50"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T10:04:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Enäjärvi (22.005.1.001)/Valtakunnallinen sinileväseuranta";"60° 20' 18.96"" N, 24° 21' 38.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T10:23:45;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Rotarien sinileväseuranta (Pulkkaselkä, Hietalahti)";"61° 6' 42.31"" N, 28° 1' 58.31"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T14:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Eteläjoen alue (36.016)/Rotarien sinileväseuranta (Noormarkku, Kaarinanranta)";"61° 35' 26.34"" N, 21° 53' 31.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T17:34:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vaaksinjärvi (21.055.1.001)/Rotarien sinileväseuranta (Majalahti)";"60° 29' 26.82"" N, 24° 40' 49.82"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-27T18:48:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Kesäniemi Kuikkaranta";"66° 12' 0.86"" N, 28° 56' 48.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T06:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";"Vedessä havaittavissa siitepölyä."
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Isohiedanlahti)";"66° 12' 2.38"" N, 28° 56' 48.13"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T06:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Vedessä havaittavissa siitepölyä."
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Enkkeli)";"60° 58' 13.09"" N, 24° 34' 12.10"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T07:34:34;0;;-;"Asiantuntijan ylläpitämä";
"Kuusamojärvi (74.031.1.001)/Valtakunnallinen sinileväseuranta (Kirkkolahti, Kuusela)";"65° 58' 5.20"" N, 29° 12' 21.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kotkan edusta, Sunilanlahti/Valtakunnallinen sinileväseuranta (Suomen merimuseo)";"60° 28' 20.70"" N, 26° 56' 37.30"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T11:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Seurasaari/Rotarien sinileväseuranta (Rajasaari)";"60° 10' 48.28"" N, 24° 53' 59.62"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T14:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"siitepölyä vedessä"
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Idänpää)";"60° 59' 57.31"" N, 24° 30' 33.23"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-05-28T17:30:00;0;;-;"Asiantuntijan ylläpitämä";
"Kalilampi (02.015.1.011)/Rantala";"62° 5' 53.74"" N, 30° 25' 41.97"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-05-30T10:41:00;0;;-;"Kokeneen käyttäjän ylläpitämä";
"Rutajärvi (35.286.1.004)/Kauniston uimaranta";"61° 4' 59.79"" N, 23° 26' 45.36"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-30T19:58:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
Kälviä-Kokkola/Vaarainkari;"63° 55' 1.47"" N, 23° 17' 15.33"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-05-31T16:40:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kotajärvi (04.735.1.001)/Kotajärvi";"62° 59' 35.35"" N, 28° 28' 5.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-06-01;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Örön ja Jurmon välinen ulkosaaristoalue/Valtakunnallinen sinileväseuranta (Trunsö)";"59° 52' 53.99"" N, 21° 46' 24.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T07:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Siika-Kämä (64.094.1.004)/Valtakunnallinen sinileväseuranta";"66° 13' 47.28"" N, 26° 29' 13.92"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T09:18:54;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ylistenjärvi (35.138.1.003)/Uimaranta";"61° 14' 46.17"" N, 22° 53' 57.58"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T10:59:45;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Lieslahti";"61° 7' 51.01"" N, 27° 54' 2.27"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T11:05:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhämaan saaristo/Rotarien sinileväseuranta (Letonmaa)";"60° 58' 58.25"" N, 21° 14' 33.73"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T15:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rauman ja Eurajoen saaristo/Rotarien sinileväseuranta (Verkkoniemennokka)";"61° 3' 37.92"" N, 21° 23' 29.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T15:08:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";Siitepölyä
"Hämmärönsalmi/Rotarien sinileväseuranta (Sariolammen ranta)";"60° 18' 42.79"" N, 21° 56' 58.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T15:14:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Klobbfjärden/Karhulahti;"60° 23' 17.85"" N, 26° 20' 18.39"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T15:18:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Klobbfjärden/Rotarien sinileväseuranta (Karhulahti)";"60° 23' 18.19"" N, 26° 20' 17.45"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T15:28:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ruotsalainen (14.141.1.001)/Kasiniemenranta";"61° 16' 11.65"" N, 25° 44' 1.13"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T17:31:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Etelä-Saikari";"62° 45' 38.65"" N, 26° 52' 16.69"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T20:10:00;0;;-;"Kokeneen käyttäjän ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Enkkeli)";"60° 58' 13.09"" N, 24° 34' 12.10"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T21:19:00;0;;-;"Asiantuntijan ylläpitämä";
"Kirkonsalmi - Nuikonlahti/Ruokorauma";"60° 23' 53.01"" N, 21° 58' 0.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-01T21:54:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Suuri-Onkamo (04.372.1.001)/Valtakunnallinen sinileväseuranta (Piranlahti)";"62° 18' 35.50"" N, 29° 59' 38.10"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T06:58:42;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sanginjoen suualue (59.141)/Rotarien sinileväseuranta (Sanginjokisuu)";"64° 57' 35.83"" N, 25° 41' 18.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T06:58:47;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Keipsalo/Rotarien sinileväseuranta (Stora Småholmen)";"60° 18' 59.13"" N, 26° 7' 16.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T07:41:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Pilvistä, etelätuuli n 8 m/s, meriveden korkeus n -3"
"Suvasvesi (04.273.1.001)/Rotarien sinileväseuranta (Ukonlahti)";"62° 38' 29.32"" N, 28° 15' 37.63"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T08:35:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Työtjärvi (18.057.1.001)/Lohimäki";"60° 59' 38.09"" N, 25° 27' 41.31"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T08:44:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Ströömi/Rotarien sinileväseuranta (Hosmanviikki)";"60° 33' 48.73"" N, 21° 17' 28.76"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T09:18:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Saaronniemi)";"60° 25' 13.92"" N, 22° 5' 37.39"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rapojärvi - Haukkajärvi (14.182.1.002)/Vennan uimaranta";"60° 53' 53.44"" N, 26° 52' 7.78"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T10:31:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Yövesi, Ketvele";"61° 27' 9.81"" N, 27° 24' 16.47"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T10:38:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Espoonlahti/Rotarien sinileväseuranta (Klobbenin saaristovenelaituri)";"60° 8' 6.00"" N, 24° 38' 51.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T10:56:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ylä-Jäppä - Ala-Jäppä (14.452.1.002)/Valtakunnallinen sinileväseuranta (Ala-Jäppä, Kinnula, uimaranta)";"63° 22' 13.34"" N, 24° 57' 6.68"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T11:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Mårtensholm)";"60° 8' 47.28"" N, 21° 28' 37.72"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T11:22:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta)";"60° 22' 14.99"" N, 22° 30' 56.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T11:28:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Halikonlahden pohjoinen haara/Rotarien sinileväseuranta (Sandö)";"60° 13' 31.28"" N, 22° 30' 11.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T11:43:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kolima (14.472.1.001)/Valtakunnallinen sinileväseuranta";"63° 20' 6.36"" N, 25° 38' 22.20"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T11:47:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kokkolan edusta/Meripuisto";"63° 51' 28.00"" N, 23° 6' 40.53"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T12:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kokkolan edusta/Lahdenperän uimaranta";"63° 50' 2.14"" N, 23° 2' 30.96"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-06-02T12:00:00;0;;-;"Asiantuntijan ylläpitämä";
