Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Siilinjärvi (04.611.1.010)/Valtakunnallinen sinileväseuranta (Siilinlahti)";"63° 4' 22.80"" N, 27° 40' 16.68"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T14:37:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso-Jälä (04.611.1.007)/Valtakunnallinen sinileväseuranta (Toivalan uimaranta)";"63° 0' 26.13"" N, 27° 43' 50.73"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T14:39:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Hieman siitepölyä"
"Iso-Lano (35.833.1.001)/Rotarien sinileväseuranta (Lanonpohja)";"61° 2' 2.06"" N, 25° 9' 21.55"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T14:45:50;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Soivionjärvi (61.332.1.001)/Valtakunnallinen sinileväseuranta (Soivionlahti)";"65° 45' 1.08"" N, 29° 24' 0.72"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Piipsjärvi (54.071.1.001)/Valtakunnallinen sinileväseuranta (Kurjenlahti)";"64° 17' 48.84"" N, 24° 56' 42.00"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso Vatjusjärvi (54.039.1.002)/Valtakunnallinen sinileväseuranta";"64° 5' 12.62"" N, 25° 20' 54.70"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:15:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pieni Vatjusjärvi (54.039.1.001)/Valtakunnallinen sinileväseuranta";"64° 6' 24.84"" N, 25° 19' 11.28"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lokan tekojärvi (65.931.2.001)/Valtakunnallinen sinileväseuranta (Pato)";"67° 49' 20.64"" N, 27° 44' 53.16"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:33:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lokan tekojärvi (65.931.2.001)/Valtakunnallinen sinileväseuranta (Vuollosvaara)";"67° 53' 6.72"" N, 27° 43' 34.68"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:34:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Espoonlahti/Rotarien sinileväseuranta (Kivenlahden uimaranta)";"60° 9' 12.06"" N, 24° 37' 31.48"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:39:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Vesi keväisen sameaa, jonkin verran siitepölyä."
"Päijänne (yhd.)/Valtakunnallinen sinileväseuranta (Majutvesi)";"61° 29' 48.87"" N, 25° 41' 38.17"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:43:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valkjärvi (35.832.1.004)/Rotarien sinileväseuranta";"61° 1' 16.21"" N, 25° 9' 45.78"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T15:56:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaskinen-Siipyy/Rotarien sinileväseuranta (Skatskärsviken)";"62° 25' 29.20"" N, 21° 10' 19.04"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T16:23:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kermajärvi (04.274.1.014)/Valtakunnallinen sinileväseuranta";"62° 26' 46.68"" N, 28° 40' 26.04"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T16:32:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Palokki (04.271.1.056)/Valtakunnallinen sinileväseuranta";"62° 32' 29.04"" N, 27° 53' 23.64"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T16:36:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Kangaslammin kirkonkylän uimaranta)";"62° 17' 18.86"" N, 28° 16' 18.82"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T16:43:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Valtakunnallinen sinileväseuranta (Retulansaari)";"61° 10' 48.98"" N, 24° 18' 6.21"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T17:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suomijärvi (04.141.1.045)/Rotarien sinileväseuranta (Ahdassalmi)";"61° 21' 12.28"" N, 27° 28' 31.92"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T17:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuortaneenjärvi (44.041.1.001)/Valtakunnallinen sinileväseuranta";"62° 48' 50.04"" N, 23° 28' 1.20"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T19:51:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Juurusvesi - Akonvesi (04.611.1.001)/Rotarien sinileväseuranta (Poikonsaaret)";"62° 55' 52.06"" N, 27° 49' 10.35"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T19:52:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oijärvi (63.021.1.001)/Valtakunnallinen sinileväseuranta (Jokiniemi)";"65° 37' 19.09"" N, 25° 55' 44.37"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T20:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Eteläjoen alue (36.016)/Rotarien sinileväseuranta (Noormarkku, Kaarinanranta)";"61° 35' 26.34"" N, 21° 53' 31.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T21:06:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Eteläjoen alue (36.016)/Rotarien sinileväseuranta (Noormarkku, Kaarinanranta)";"61° 35' 26.34"" N, 21° 53' 31.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T21:09:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Eteläjoen alue (36.016)/Rotarien sinileväseuranta (Noormarkku, Kaarinanranta)";"61° 35' 26.34"" N, 21° 53' 31.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T21:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Eteläjoen alue (36.016)/Rotarien sinileväseuranta (Noormarkku, Kaarinanranta)";"61° 35' 26.34"" N, 21° 53' 31.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T21:11:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-05-31T21:45:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Alajärvi (35.892.1.004)/Valtakunnallinen sinileväseuranta (Tervaniemi)";"60° 58' 2.64"" N, 24° 22' 52.68"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T00:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Alajärvi (35.892.1.004)/Sammonlahden suu";"60° 58' 8.68"" N, 24° 22' 5.38"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T00:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuusijärvi (81.048.1.003)/Valtakunnallinen sinileväseuranta";"60° 18' 46.44"" N, 25° 6' 40.68"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T05:47:41;0;;-;"Asiantuntijan ylläpitämä";
"Hautaperän tekojärvi (53.081.2.001)/Valtakunnallinen sinileväseuranta (Hautaperän allas, uimaranta)";"63° 42' 47.23"" N, 25° 20' 46.91"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T06:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Isohiedanlahti)";"66° 12' 2.38"" N, 28° 56' 48.13"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T07:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Jäät lähtivät havaintopaikalta tasan viikko sitten."
"Reisjärvi (53.053.1.001)/Valtakunnallinen sinileväseuranta (Salmensuun uimaranta)";"63° 36' 13.85"" N, 24° 57' 5.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T07:14:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Pintaveden lämpötila 14 °C."
"Uudenkaupungin rannikkoalue (96.11)/Valtakunnallinen sinileväseuranta (Santtion uimaranta)";"60° 48' 32.43"" N, 21° 23' 34.27"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T07:35:40;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ruotsalainen (14.141.1.001)/Rotarien sinileväseuranta (Tähtiniemi, itäranta)";"61° 12' 16.38"" N, 26° 0' 27.68"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T07:37:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sulkuejärvi (35.538.1.005)/Valtakunnallinen sinileväseuranta (OP-Perhepuisto)";"62° 12' 24.27"" N, 23° 10' 33.46"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T07:47:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Himmerkinlahti)";"66° 4' 54.48"" N, 28° 17' 3.48"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T07:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Valtakunnallinen sinileväseuranta (Elianderin ranta)";"61° 30' 11.88"" N, 23° 43' 57.72"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:13:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rautavesi - Liekovesi (35.131.1.001)/Valtakunnallinen sinileväseuranta (Liekovesi)";"61° 20' 20.04"" N, 22° 54' 20.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:17:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Houhajärvi (35.184.1.002)/Valtakunnallinen sinileväseuranta";"61° 17' 54.38"" N, 22° 58' 47.87"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:18:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Villikkalanjärvi (16.003.1.003)/Valtakunnallinen sinileväseuranta";"60° 45' 37.27"" N, 26° 3' 54.33"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:19:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Soukkalahti)";"66° 4' 30.00"" N, 28° 7' 53.76"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saarijärvi (14.614.1.002)/Valtakunnallinen sinileväseuranta (Mansikkaniemi)";"62° 41' 59.28"" N, 25° 15' 47.88"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:29:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vesijärvi (35.731.1.001)/Valtakunnallinen sinileväseuranta";"61° 28' 5.16"" N, 24° 5' 0.96"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:37:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tohloppi (35.211.1.004)/Valtakunnallinen sinileväseuranta";"61° 30' 39.60"" N, 23° 38' 22.92"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:45:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (54.051.1.001)/Valtakunnallinen sinileväseuranta (Emolahden uimaranta)";"63° 39' 50.17"" N, 25° 53' 57.81"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:45:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ukki (35.731.1.002)/Valtakunnallinen sinileväseuranta";"61° 28' 0.12"" N, 24° 4' 21.36"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T08:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pöyliöjärvi (65.311.1.118)/Valtakunnallinen sinileväseuranta";"66° 42' 52.20"" N, 27° 25' 27.48"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pääjärvi (14.631.1.001)/Valtakunnallinen sinileväseuranta (Riuttaniemi)";"62° 52' 15.60"" N, 24° 47' 3.48"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:07:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Roine (yhd.)/Valtakunnallinen sinileväseuranta";"61° 25' 59.16"" N, 24° 0' 48.60"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:21:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (16.003.1.001)/Pyykkiniekan uimaranta";"60° 44' 21.67"" N, 26° 5' 37.27"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:29:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Pyynikin uimaranta)";"61° 29' 28.80"" N, 23° 44' 4.90"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:34:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rahja - Kalajoki - Yppäri/Valtakunnallinen sinileväseuranta (Kalajoen leirintäalue)";"64° 14' 10.67"" N, 23° 47' 54.18"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Juurusvesi - Akonvesi (04.611.1.001)/Rotarien sinileväseuranta (Kurkiniemi)";"62° 55' 59.46"" N, 27° 49' 34.87"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:42:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suvisaaristo-Lauttasaari/Haukilahden venesatama";"60° 9' 13.88"" N, 24° 46' 23.94"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:45:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Mallusjärvi (18.033.1.001)/Valtakunnallinen sinileväseuranta (seurakunnan leirikeskus)";"60° 44' 18.92"" N, 25° 35' 33.50"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:45:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Rantaperkiön uimaranta)";"61° 28' 22.08"" N, 23° 44' 43.80"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haminan rannikkoalue (91.112)/Valtakunnallinen sinileväseuranta (Pitkien Hiekkojen uimaranta, Vilniemi)";"60° 31' 29.23"" N, 27° 15' 3.41"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:52:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Raahen edusta/Valtakunnallinen sinileväseuranta (Pikkulahti, uimaranta)";"64° 41' 22.19"" N, 24° 27' 46.37"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T09:58:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pielinen (04.411.1.001)/Valtakunnallinen sinileväseuranta (Nurmeksen sataman uimaranta)";"63° 32' 28.40"" N, 29° 7' 56.42"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Keurusselkä - Ukonselkä (yhd.)/Valtakunnallinen sinileväseuranta (Lapinsalmen uimala)";"62° 15' 7.64"" N, 24° 42' 47.84"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kiuruvesi (04.523.1.001)/Valtakunnallinen sinileväseuranta";"63° 38' 48.66"" N, 26° 38' 34.64"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:09:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaukajärvi (35.214.1.007)/Valtakunnallinen sinileväseuranta";"61° 28' 32.52"" N, 23° 53' 37.68"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:17:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Saposen uimaranta)";"62° 46' 15.66"" N, 29° 49' 45.44"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:22:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Kiiskisnokka)";"60° 12' 39.62"" N, 23° 23' 48.67"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:25:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Rotarien sinileväseuranta (Puutossalmi)";"62° 43' 32.54"" N, 27° 44' 27.09"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Valtakunnallinen sinileväseuranta (Rauhaniemen uimaranta)";"61° 30' 55.80"" N, 23° 47' 17.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:28:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valkjärvi (21.054.1.001)/Valtakunnallinen sinileväseuranta (Lähtelän ranta)";"60° 23' 36.91"" N, 24° 42' 23.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:29:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Viinijärvi (04.352.1.001)/Valtakunnallinen sinileväseuranta (Rukkolahti)";"62° 44' 41.64"" N, 29° 21' 4.68"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kylänjärvi (18.043.1.006)/Uimaranta";"60° 49' 0.61"" N, 25° 37' 57.30"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:35:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Sandöfjärden/Rotarien sinileväseuranta (Lökholmen)";"59° 51' 38.12"" N, 23° 26' 45.39"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:36:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vardskadsudden - Strömma/Rotarien sinileväseuranta (Gammelby)";"60° 10' 44.52"" N, 22° 50' 24.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:42:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vappari/Rotarien sinileväseuranta (Kivelänperänlahti)";"60° 21' 35.21"" N, 22° 7' 42.32"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T10:58:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Uittosalmi)";"62° 50' 22.56"" N, 29° 27' 50.04"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T11:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Raahe - Hailuoto/Valtakunnallinen sinileväseuranta (Hailuoto, Marjaniemen kalasatama)";"65° 2' 23.28"" N, 24° 32' 55.68"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T11:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lohjanjärvi (23.021.1.001)/Valtakunnallinen sinileväseuranta (Aurlahden uimaranta)";"60° 14' 51.00"" N, 24° 3' 9.72"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T11:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"NS 1,1 m, ilman lt 13 °C, veden lt 10,4 °C, pilv n. 4/8, tuuli 6 m/s, tuulen suunta S"
"Porovesi (04.521.1.001)/Valtakunnallinen sinileväseuranta";"63° 33' 21.24"" N, 27° 10' 49.44"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T11:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sanginsuun - Muhoksen alue (59.112)/Rotarien sinileväseuranta (Oulujoki, Pikkaralan lossi)";"64° 55' 19.39"" N, 25° 47' 36.01"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T11:41:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Painio (27.042.1.001)/Valtakunnallinen sinileväseuranta (Moronperä)";"60° 34' 29.64"" N, 23° 43' 48.36"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuusamojärvi (74.031.1.001)/Valtakunnallinen sinileväseuranta (Kirkkolahti, Kuusela)";"65° 58' 5.20"" N, 29° 12' 21.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Jäät lähtivät havaintopaikalta 2 viikkoa sitten."
"Kuhajärven alue (04.171)/Valtakunnallinen sinileväseuranta (Uitonvirta, Alinanniemen uimaranta)";"61° 47' 19.70"" N, 28° 22' 11.60"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Valtakunnallinen sinileväseuranta (Yövesi)";"61° 26' 45.24"" N, 27° 27' 11.52"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:02:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mynälahden sisäosa/Rotarien sinileväseuranta (Pyhäranta Rantamäki)";"60° 37' 5.45"" N, 21° 47' 45.89"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Valtakunnallinen sinileväseuranta";"62° 15' 17.28"" N, 25° 44' 30.48"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:35:27;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapasaaren itäinen ulkomerialue (91.12)/Valtakunnallinen sinileväseuranta (Suomenlahti, Haapasaari)";"60° 15' 1.20"" N, 27° 14' 49.35"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Parainen, Tjuven saari)";"60° 17' 10.66"" N, 22° 18' 39.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:47:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Virolahden rannikkoalue (91.111)/Valtakunnallinen sinileväseuranta (Suomenlahti, Virolahti, Rautalanselkä)";"60° 32' 40.10"" N, 27° 44' 51.51"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:49:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rytkynjärvi (04.552.1.003)/Valtakunnallinen sinileväseuranta";"63° 30' 50.40"" N, 26° 35' 11.04"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-01T12:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
