Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Rautavesi - Liekovesi (35.131.1.001)/Valtakunnallinen sinileväseuranta (Liekovesi)";"61° 20' 20.04"" N, 22° 54' 20.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T09:51:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Houhajärvi (35.184.1.002)/Valtakunnallinen sinileväseuranta";"61° 17' 54.38"" N, 22° 58' 47.87"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T09:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kylänjärvi (18.043.1.006)/Uimaranta";"60° 49' 0.61"" N, 25° 37' 57.30"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T09:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Enäjärvi (22.005.1.001)/Valtakunnallinen sinileväseuranta";"60° 20' 18.96"" N, 24° 21' 38.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T10:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Lämpötila 14 C, näkösyvyys 45 cm."
"Luodonjärvi (99.110.1.001)/Valtakunnallinen sinileväseuranta";"63° 47' 54.29"" N, 22° 46' 27.24"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T10:10:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Maatialanlahti)";"61° 28' 44.17"" N, 23° 32' 54.63"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T10:49:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kyrösjärvi (35.521.1.001)/Valtakunnallinen sinileväseuranta (Hämylänlahti)";"61° 46' 32.16"" N, 23° 1' 31.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T11:30:44;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Syvä-Kumpunen (04.611.1.018)/Ranta";"63° 3' 49.54"" N, 27° 39' 10.57"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T12:16:00;1;;-;"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Valtakunnallinen sinileväseuranta (Simpan uimaranta)";"62° 58' 58.14"" N, 27° 40' 49.21"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T12:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kranstolppa)";"61° 24' 39.96"" N, 23° 30' 1.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T14:33:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Askaistenlahti/Rotarien sinileväseuranta (Taipale)";"60° 30' 28.76"" N, 21° 57' 32.85"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T15:18:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta";"63° 33' 19.80"" N, 26° 30' 24.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T15:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (34.031.1.001)/Valtakunnallinen sinileväseuranta (Katismaan uimaranta)";"61° 2' 47.40"" N, 22° 19' 14.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T16:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Köyliönjärvi (34.054.1.001)/Valtakunnallinen sinileväseuranta (Yttilän Otta)";"61° 6' 19.80"" N, 22° 21' 29.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T16:23:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Rotarien sinileväseuranta (Mielisholm)";"60° 12' 25.62"" N, 22° 19' 46.86"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T19:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lämsänjärvi (59.111.1.001)/Valtakunnallinen sinileväseuranta (Lämsänjärven uimaranta)";"64° 59' 47.40"" N, 25° 32' 45.96"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T19:57:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Halikonlahden pohjoinen haara/Rotarien sinileväseuranta (Sandö)";"60° 13' 31.28"" N, 22° 30' 11.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-24T22:17:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Reisjärvi (53.053.1.001)/Valtakunnallinen sinileväseuranta (Salmensuun uimaranta)";"63° 36' 13.85"" N, 24° 57' 5.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T07:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Pintaveden lämpötila 14 °C."
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kirkkojärvi, Lempoisten uimala)";"61° 19' 32.40"" N, 23° 44' 42.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T08:39:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Mäyriänranta)";"61° 20' 25.80"" N, 23° 38' 48.84"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T08:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rokuanjärvi (57.045.1.002)/Valtakunnallinen sinileväseuranta";"64° 32' 21.48"" N, 26° 32' 8.88"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T08:55:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ruokojärvi (59.694.1.001)/Valtakunnallinen sinileväseuranta";"64° 42' 14.76"" N, 29° 13' 30.00"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T09:03:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Jumalisjärvi (59.692.1.001)/Valtakunnallinen sinileväseuranta";"64° 43' 35.40"" N, 29° 13' 27.48"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T09:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Vesilahden Kirkonkylä)";"61° 18' 42.37"" N, 23° 36' 35.82"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T09:42:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vappari/Rotarien sinileväseuranta (Blåsnäs, Vepo)";"60° 18' 56.91"" N, 22° 17' 27.35"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T13:31:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Valtakunnallinen sinileväseuranta (Retulansaari)";"61° 10' 48.98"" N, 24° 18' 6.21"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T13:37:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sääksjärvi (35.152.1.001)/Valtakunnallinen sinileväseuranta (Madekallio)";"61° 23' 3.84"" N, 22° 18' 42.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T15:19:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Parainen, Tjuven saari)";"60° 17' 10.66"" N, 22° 18' 39.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T16:35:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Kiiskisnokka)";"60° 12' 39.62"" N, 23° 23' 48.67"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-25T21:57:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-26T08:13:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaskinen-Siipyy/Kaskisten eteläpuoli";"62° 18' 39.92"" N, 21° 11' 54.60"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-26T10:44:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Karperöfjärden (83.126.1.007)/Skatan";"63° 9' 53.42"" N, 21° 42' 23.26"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-26T10:47:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Tankar/Råberget;"63° 57' 38.88"" N, 22° 56' 35.76"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-26T10:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hiidenvesi (23.031.1.001)/Rotarien sinileväseuranta (Hiidenranta)";"60° 20' 50.64"" N, 24° 17' 9.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-26T13:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Luodonjärvi (99.110.1.001)/Valtakunnallinen sinileväseuranta";"63° 47' 57.47"" N, 22° 45' 50.15"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-27T07:05:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Väldigt liten algförekomst, syns små gröna prickar när man tittar noga i vattnet."
"Pietarsaaren edusta/Kåtaflagan";"63° 45' 44.80"" N, 22° 40' 53.36"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-27T22:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Metsämaja";"62° 52' 31.84"" N, 27° 48' 43.01"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-28T11:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Keitele (yhd.)/Keitele Tervaniemi";"62° 59' 30.11"" N, 25° 58' 37.97"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-28T12:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";kansalaishavainto
"Oulujärvi (yhd.)/Kaivannonniemi";"64° 23' 7.27"" N, 27° 10' 10.56"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-28T16:38:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Sääksjärvi (35.152.1.001)/Kuovinkuja";"61° 23' 48.10"" N, 22° 18' 33.50"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-28T19:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kivijärvi (14.443.1.001)/Kivikko";"63° 3' 21.79"" N, 25° 7' 43.98"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T11:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pietarsaaren edusta/Kåtaflagan";"63° 45' 43.88"" N, 22° 40' 53.84"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T11:26:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Rotarien sinileväseuranta (Papinsalo)";"62° 48' 23.37"" N, 27° 50' 26.81"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T11:42:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Huhtiniemi, Ahvenniemi";"62° 40' 37.93"" N, 24° 2' 27.28"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T11:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hepari (22.008.1.012)/Rotarien sinileväseuranta";"60° 14' 31.36"" N, 24° 24' 5.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T12:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sääksjärvi (35.152.1.001)/Kuovinkuja";"61° 23' 48.10"" N, 22° 18' 33.50"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T14:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Metsämaja";"62° 52' 32.00"" N, 27° 48' 43.55"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T17:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Valtakunnallinen sinileväseuranta";"62° 15' 17.28"" N, 25° 44' 30.48"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T17:41:46;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Ritoniemen luoto";"62° 48' 53.49"" N, 27° 53' 23.69"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T20:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kaavinjärvi (04.731.1.001)/Rotarien sinileväseuranta (Tulisaari)";"62° 56' 54.50"" N, 28° 28' 5.61"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-29T20:46:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Vappari/Latosaari;"60° 20' 19.74"" N, 22° 12' 15.41"" E";-;2021-08-30T09:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ruovesi (yhd.)/Pöytäselkä Puukkosaari";"61° 58' 33.84"" N, 24° 9' 19.32"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T11:13:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Pieniä tuulentuomia lauttoja rannassa, hajoavat kepillä sekoittaessa pieniksi palloiksi. Ennen tällä paikalla (yli 10 vuotta) ei havaintoja."
"Gerby-Västervik-Iskmo/Rörgrund östra sida, itäpuoli";"63° 8' 42.35"" N, 21° 31' 50.45"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T11:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylistenjärvi (35.138.1.003)/Uimaranta";"61° 14' 46.17"" N, 22° 53' 57.58"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T12:07:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Korppoon - Houtskarin ulkosaaristoalue/Fagerholm";"60° 6' 44.36"" N, 21° 41' 57.05"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T12:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Rotarien sinileväseuranta (Pulkkaselkä, Hietalahti)";"61° 6' 42.31"" N, 28° 1' 58.31"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T12:59:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Huhtiniemi, Ahvenniemi";"62° 40' 34.73"" N, 24° 2' 29.53"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T13:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Mäyriänranta)";"61° 20' 25.80"" N, 23° 38' 48.84"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T15:34:30;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kirkkojärvi, Lempoisten uimala)";"61° 19' 32.40"" N, 23° 44' 42.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T15:37:13;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hakkenpää - Tuulvesi/Rotarien sinileväseuranta (Tupaluoto, Lokalahti)";"60° 38' 56.05"" N, 21° 22' 2.06"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T17:19:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oulujärvi (yhd.)/Jaalanganlahti";"64° 32' 27.91"" N, 27° 10' 49.52"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-30T17:23:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kolonjärvi (35.683.1.001)/Kansalaisen levähavainto";"62° 14' 43.81"" N, 24° 54' 36.17"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T08:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Kuivan kesän jälkeen runsaat sateet. Veden korkeus elo-syyskuun vaihteessa selvästi nousussa. Lähellä turvetuotantoalueet."
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seili)";"60° 14' 10.51"" N, 21° 57' 18.02"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T08:13:35;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Luodonjärvi (99.110.1.001)/Valtakunnallinen sinileväseuranta";"63° 48' 21.06"" N, 22° 47' 0.93"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T08:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Maatialanlahti)";"61° 28' 44.17"" N, 23° 32' 54.63"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T08:59:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vesijärvi (35.731.1.001)/Valtakunnallinen sinileväseuranta";"61° 28' 5.16"" N, 24° 5' 0.96"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:12:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rautavesi - Liekovesi (35.131.1.001)/Valtakunnallinen sinileväseuranta (Liekovesi)";"61° 20' 20.04"" N, 22° 54' 20.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:19:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ukki (35.731.1.002)/Valtakunnallinen sinileväseuranta";"61° 28' 0.12"" N, 24° 4' 21.36"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:22:22;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Veden lämpötila 18 astetta."
"Hautaperän tekojärvi (53.081.2.001)/Valtakunnallinen sinileväseuranta (Hautaperän allas, uimaranta)";"63° 42' 46.55"" N, 25° 20' 44.95"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:26:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kulovesi (35.132.1.001)/Valtakunnallinen sinileväseuranta (Naarlahti)";"61° 28' 27.51"" N, 23° 20' 38.90"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:29:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kyrösjärvi (35.521.1.001)/Valtakunnallinen sinileväseuranta (Paijalanranta)";"61° 40' 8.40"" N, 23° 13' 44.04"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kylänjärvi (18.043.1.006)/Uimaranta";"60° 49' 0.61"" N, 25° 37' 57.30"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Loppijärvi (35.874.1.001)/Valtakunnallinen sinileväseuranta (Kirkonkylän uimaranta)";"60° 42' 20.35"" N, 24° 25' 43.48"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:58:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mallusjärvi (18.033.1.001)/Valtakunnallinen sinileväseuranta (seurakunnan leirikeskus)";"60° 44' 18.92"" N, 25° 35' 33.50"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T09:58:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Pölhö";"62° 52' 6.35"" N, 27° 40' 13.73"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Utran uimaranta";"62° 36' 58.26"" N, 29° 51' 35.49"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rutajärvi (35.286.1.004)/Valtakunnallinen sinileväseuranta (Kauniston uimaranta)";"61° 4' 59.81"" N, 23° 26' 48.07"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T11:04:43;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Saaronniemi)";"60° 25' 13.92"" N, 22° 5' 37.39"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T11:06:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (16.003.1.001)/Pyykkiniekan uimaranta";"60° 44' 21.67"" N, 26° 5' 37.27"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T11:12:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Villikkalanjärvi (16.003.1.003)/Valtakunnallinen sinileväseuranta";"60° 45' 35.16"" N, 26° 3' 50.14"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T11:28:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Urajärvi (14.123.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 9.12"" N, 26° 23' 11.76"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T11:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hangon läntisen selän ulkosaaristoalue/Örö vierasvenesatama";"59° 48' 39.39"" N, 22° 20' 12.02"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T13:25:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Dragsfjärden (92.113.1.001)/Valtakunnallinen sinileväseuranta";"60° 3' 27.72"" N, 22° 27' 39.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T13:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Pallosinilevää ja jotain muuta sinilevää"
"Kiuruvesi (04.523.1.001)/Valtakunnallinen sinileväseuranta";"63° 38' 48.66"" N, 26° 38' 34.64"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T13:26:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paimionlahden rannikkoalue (92.211)/Valtakunnallinen sinileväseuranta (Genbölen uimaranta)";"60° 5' 4.84"" N, 22° 29' 15.47"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T13:27:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Valtakunnallinen sinileväseuranta (Huhtiniemi)";"61° 3' 32.40"" N, 28° 8' 24.72"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T13:49:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta";"63° 33' 19.70"" N, 26° 30' 25.70"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T13:49:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuusulanjärvi (21.082.1.001)/Valtakunnallinen sinileväseuranta (Halosenniemi)";"60° 26' 8.52"" N, 25° 3' 20.88"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T14:37:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Siilinjärvi (04.611.1.010)/Valtakunnallinen sinileväseuranta (Siilinlahti)";"63° 4' 22.80"" N, 27° 40' 16.68"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T15:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Sinilevää etenkin lasten uimapaikan kohdalla."
"Kevätön (04.652.1.026)/Valtakunnallinen sinileväseuranta";"63° 5' 33.72"" N, 27° 36' 55.44"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T15:24:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Valtakunnallinen sinileväseuranta (Simpan uimaranta)";"62° 58' 58.14"" N, 27° 40' 49.21"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T15:26:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lämsänjärvi (59.111.1.001)/Valtakunnallinen sinileväseuranta (Lämsänjärven uimaranta)";"64° 59' 46.41"" N, 25° 32' 54.27"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T15:39:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pohjois-Airisto - Kotkanaukko/Porhonkallio";"60° 27' 30.38"" N, 21° 56' 14.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-31T16:58:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
