Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Soukkalahti)";"66° 4' 30.00"" N, 28° 7' 53.76"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T15:35:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pernajanlahti/Havaintopaikka 1";"60° 22' 23.84"" N, 26° 2' 52.96"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T15:46:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Porovesi (04.521.1.001)/Valtakunnallinen sinileväseuranta";"63° 33' 21.24"" N, 27° 10' 49.44"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T15:51:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Poussunjärvi - Rahkolampi (61.333.1.001)/Valtakunnallinen sinileväseuranta (Poussunjärvi, Patalikonniemi)";"65° 47' 41.28"" N, 29° 20' 24.36"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T16:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Himmerkinlahti)";"66° 4' 54.48"" N, 28° 17' 3.48"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T16:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Seurasaari/Rotarien sinileväseuranta (Kuusisaarensalmi)";"60° 11' 15.49"" N, 24° 52' 28.83"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T16:55:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Valtakunnallinen sinileväseuranta";"62° 15' 17.28"" N, 25° 44' 30.48"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T17:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valkjärvi (35.832.1.004)/Rotarien sinileväseuranta";"61° 1' 16.21"" N, 25° 9' 45.78"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T17:15:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oulun edusta/Valtakunnallinen sinileväseuranta (Perämeri Kellon Kiviniemi)";"65° 6' 51.24"" N, 25° 19' 6.37"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T18:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hautaperän tekojärvi (53.081.2.001)/Valtakunnallinen sinileväseuranta (Hautaperän allas, uimaranta)";"63° 42' 46.55"" N, 25° 20' 44.95"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T18:13:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso-Lano (35.833.1.001)/Rotarien sinileväseuranta (Lanonpohja)";"61° 2' 2.06"" N, 25° 9' 21.55"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-05-30T19:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Halikonlahden rannikkoalue (92.112)/Valtakunnallinen sinileväseuranta (Mathildedal)";"60° 13' 7.47"" N, 22° 53' 57.11"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T05:28:52;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Kirkonsalmi, Merimasku)";"60° 28' 43.61"" N, 21° 53' 4.99"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T05:30:34;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hirsijärvi (24.062.1.001)/Valtakunnallinen sinileväseuranta (Korksaari)";"60° 20' 48.02"" N, 23° 25' 18.90"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T05:34:04;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sääksjärvi (35.152.1.001)/Valtakunnallinen sinileväseuranta (Madekallio)";"61° 23' 3.84"" N, 22° 18' 42.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T05:39:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oijärvi (63.021.1.001)/Valtakunnallinen sinileväseuranta (Jokiniemi)";"65° 37' 19.09"" N, 25° 55' 44.37"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T06:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Isohiedanlahti)";"66° 12' 2.38"" N, 28° 56' 48.13"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:13:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Ranta avautui jäistä viikko sitten keskiviikkona. Vedessä havaittavissa pieniä määriä siitepölyä."
"Ruotsalainen (14.141.1.001)/Rotarien sinileväseuranta (Tähtiniemi, itäranta)";"61° 12' 16.38"" N, 26° 0' 27.68"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:21:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tottijärvi (35.211.1.009)/Valtakunnallinen sinileväseuranta";"61° 24' 21.60"" N, 23° 19' 26.76"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:51:30;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kulovesi (35.132.1.001)/Valtakunnallinen sinileväseuranta (Naarlahti)";"61° 28' 16.91"" N, 23° 20' 55.22"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:53:03;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Lehtiniemi)";"61° 26' 20.60"" N, 23° 29' 18.64"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:54:39;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Halkoniemi)";"61° 27' 31.32"" N, 23° 31' 19.20"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:55:35;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Maatialanlahti)";"61° 28' 44.17"" N, 23° 32' 54.63"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:56:35;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vihnusjärvi (35.213.1.001)/Valtakunnallinen sinileväseuranta";"61° 29' 2.83"" N, 23° 32' 0.55"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T08:57:36;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Rotarien sinileväseuranta (Paksuniemi)";"62° 33' 53.45"" N, 29° 47' 39.97"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T09:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti)";"61° 5' 11.90"" N, 25° 37' 48.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T09:11:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pielinen (04.411.1.001)/Valtakunnallinen sinileväseuranta (Lieksan Timitran uimaranta)";"63° 18' 20.88"" N, 30° 0' 7.56"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T09:23:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sulkuejärvi (35.538.1.005)/Valtakunnallinen sinileväseuranta (OP-Perhepuisto)";"62° 12' 24.27"" N, 23° 10' 33.46"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T09:27:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Airisto, Sandviken)";"60° 14' 57.17"" N, 22° 7' 30.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T09:53:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Kiiskisnokka)";"60° 12' 39.62"" N, 23° 23' 48.67"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T09:57:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Joutikas (23.078.1.002)/Valtakunnallinen sinileväseuranta";"60° 25' 30.72"" N, 23° 53' 29.04"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Airisto, Sandviken)";"60° 14' 57.17"" N, 22° 7' 30.57"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pielavesi (14.741.1.001)/Valtakunnallinen sinileväseuranta";"63° 22' 10.92"" N, 26° 26' 51.36"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:04:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valkjärvi (36.019.1.001)/Valtakunnallinen sinileväseuranta (Isoselkä)";"61° 45' 9.42"" N, 22° 2' 4.23"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:24:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saarijärvi (14.614.1.002)/Valtakunnallinen sinileväseuranta (Mansikkaniemi)";"62° 41' 59.28"" N, 25° 15' 47.88"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:32:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valvatus (04.213.1.002)/Valtakunnallinen sinileväseuranta";"62° 12' 53.77"" N, 27° 50' 35.65"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rapojärvi - Haukkajärvi (14.182.1.002)/Vennan uimaranta";"60° 53' 53.44"" N, 26° 52' 7.78"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T10:46:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Onkivesi (04.511.1.001)/Valtakunnallinen sinileväseuranta";"63° 21' 44.57"" N, 27° 22' 4.10"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T11:21:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lokan tekojärvi (65.931.2.001)/Valtakunnallinen sinileväseuranta (Pato)";"67° 49' 20.64"" N, 27° 44' 53.16"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T11:23:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Talvijärvi (73.026.1.027)/Valtakunnallinen sinileväseuranta";"66° 10' 25.04"" N, 29° 7' 55.62"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T11:23:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Simpelejärvi (yhd.)/Valtakunnallinen sinileväseuranta (Rantapuiston uimaranta)";"61° 33' 8.44"" N, 29° 30' 13.72"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T11:32:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pääjärvi (14.631.1.001)/Valtakunnallinen sinileväseuranta (Riuttaniemi)";"62° 52' 15.60"" N, 24° 47' 3.48"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T11:32:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (34.031.1.001)/Valtakunnallinen sinileväseuranta (Kauttua)";"61° 6' 9.39"" N, 22° 10' 40.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Joroisselkä, venesataman uimaranta)";"62° 9' 44.35"" N, 27° 52' 31.93"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:22:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Valtakunnallinen sinileväseuranta (Elianderin ranta)";"61° 30' 11.88"" N, 23° 43' 57.72"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaukajärvi (35.214.1.007)/Valtakunnallinen sinileväseuranta";"61° 28' 32.52"" N, 23° 53' 37.68"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Rantaperkiön uimaranta)";"61° 28' 22.08"" N, 23° 44' 43.80"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:31:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Pyynikin uimaranta)";"61° 29' 28.80"" N, 23° 44' 4.90"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:32:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Valtakunnallinen sinileväseuranta (Rauhaniemen uimaranta)";"61° 30' 55.80"" N, 23° 47' 17.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:32:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tohloppi (35.211.1.004)/Valtakunnallinen sinileväseuranta";"61° 30' 39.60"" N, 23° 38' 22.92"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:33:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Koutajärvi (14.732.1.001)/Valtakunnallinen sinileväseuranta";"63° 7' 33.24"" N, 26° 20' 42.00"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T12:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Painio (27.042.1.001)/Valtakunnallinen sinileväseuranta (Moronperä)";"60° 34' 29.64"" N, 23° 43' 48.36"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suuri-Onkamo (04.372.1.001)/Valtakunnallinen sinileväseuranta (Piranlahti)";"62° 18' 35.50"" N, 29° 59' 38.10"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapasaaren itäinen ulkomerialue (91.12)/Valtakunnallinen sinileväseuranta (Suomenlahti, Haapasaari)";"60° 15' 1.20"" N, 27° 14' 49.35"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Virolahden rannikkoalue (91.111)/Valtakunnallinen sinileväseuranta (Suomenlahti, Virolahti, Rautalanselkä)";"60° 32' 40.10"" N, 27° 44' 51.51"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:41:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korppoon eteläinen saaristoalue (92.31)/Valtakunnallinen sinileväseuranta (Utö)";"59° 46' 52.17"" N, 21° 22' 57.40"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:46:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iniön saaristoalue (95.212)/Valtakunnallinen sinileväseuranta (Söderby)";"60° 21' 58.40"" N, 21° 24' 29.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:48:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Järvelän uimaranta)";"60° 14' 56.74"" N, 23° 28' 8.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:53:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Dragsfjärden (92.113.1.001)/Valtakunnallinen sinileväseuranta";"60° 3' 27.72"" N, 22° 27' 39.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:55:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hangonselän saaristoalue (92.113)/Valtakunnallinen sinileväseuranta (Hertsböleviken)";"60° 1' 52.01"" N, 22° 32' 51.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:57:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paimionlahden rannikkoalue (92.211)/Valtakunnallinen sinileväseuranta (Genbölen uimaranta)";"60° 5' 4.84"" N, 22° 29' 15.47"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:58:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (04.391.1.001)/Valtakunnallinen sinileväseuranta (Sorvanniemi)";"61° 53' 41.64"" N, 29° 59' 47.40"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T13:59:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korppoon - Houtskarin ulkosaaristoalue/Valtakunnallinen sinileväseuranta (Korpoström)";"60° 6' 40.91"" N, 21° 36' 10.31"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T14:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Rotarien sinileväseuranta (Poransaarenranta)";"61° 3' 14.80"" N, 24° 24' 41.80"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T14:00:00;0;;"Valtakunnallinen leväseuranta";"Tavallisen käyttäjän ylläpitämä";
"Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Etelä-Saikari";"62° 45' 38.65"" N, 26° 52' 16.69"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T14:15:00;0;;-;"Kokeneen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Valtakunnallinen sinileväseuranta (Tiirinselkä)";"61° 48' 13.59"" N, 25° 15' 1.62"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T14:22:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Puumala Koskenselkä Hiekkasalmi";"61° 32' 44.23"" N, 28° 8' 7.22"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:05:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (54.051.1.001)/Valtakunnallinen sinileväseuranta (Emolahden uimaranta)";"63° 39' 50.17"" N, 25° 53' 57.81"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:19:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Rauhaniemi";"61° 30' 59.72"" N, 23° 46' 57.69"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:38:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Iso Vatjusjärvi (54.039.1.002)/Valtakunnallinen sinileväseuranta";"64° 5' 12.17"" N, 25° 20' 55.75"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Luodonjärvi (99.110.1.001)/Valtakunnallinen sinileväseuranta";"63° 47' 50.11"" N, 22° 45' 55.25"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Kontioniemi)";"62° 44' 41.22"" N, 29° 47' 54.42"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:46:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pieni Vatjusjärvi (54.039.1.001)/Valtakunnallinen sinileväseuranta";"64° 6' 24.84"" N, 25° 19' 11.28"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:48:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rahja - Kalajoki - Yppäri/Valtakunnallinen sinileväseuranta (Kalajoen leirintäalue)";"64° 14' 10.67"" N, 23° 47' 54.18"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:55:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhämaan saaristo/Rotarien sinileväseuranta (Letonmaa)";"60° 58' 58.25"" N, 21° 14' 33.73"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T15:59:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Askaistenlahti/Rotarien sinileväseuranta (Taipale)";"60° 30' 28.76"" N, 21° 57' 32.85"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:03:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuusulanjärvi (21.082.1.001)/Rotarien sinileväseuranta (Kotuntien laituri)";"60° 24' 53.99"" N, 25° 2' 27.92"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:13:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Keijärvi (35.313.1.002)/Valtakunnallinen sinileväseuranta (Räikän ranta)";"61° 33' 26.64"" N, 23° 36' 2.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:16:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iniön - Kustavin ulkosaaristoalue/Rotarien sinileväseuranta (Grisslesklobben)";"60° 24' 23.56"" N, 21° 14' 32.87"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:18:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Valtakunnallinen sinileväseuranta (Kyyrönniemi)";"62° 11' 54.24"" N, 29° 27' 45.72"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sanginjoen suualue (59.141)/Rotarien sinileväseuranta (Sanginjokisuu)";"64° 57' 35.83"" N, 25° 41' 18.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:25:25;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Valtakunnallinen sinileväseuranta (Siivikkalanranta)";"61° 32' 26.61"" N, 23° 40' 57.24"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Montanlampi (59.121.1.001)/Rotarien sinileväseuranta (uimaranta)";"64° 49' 22.13"" N, 26° 0' 38.05"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:48:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Silmämääräinen havainto Montanlammelta"
"Espoonlahti/Rotarien sinileväseuranta (Kivenlahden uimaranta)";"60° 9' 12.06"" N, 24° 37' 31.48"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:51:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vappari/Rotarien sinileväseuranta (Blåsnäs, Vepo)";"60° 18' 56.91"" N, 22° 17' 27.35"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:56:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Sattmarksholmen)";"60° 15' 2.66"" N, 22° 14' 3.36"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T16:58:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vaaksinjärvi (21.055.1.001)/Rotarien sinileväseuranta (Majalahti)";"60° 29' 26.82"" N, 24° 40' 49.82"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T17:07:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ranuanjärvi (61.463.1.002)/Valtakunnallinen sinileväseuranta";"65° 56' 8.88"" N, 26° 31' 1.92"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T17:09:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Emäsalo/Rotarien sinileväseuranta (Uddaksen kyläsatama)";"60° 22' 31.49"" N, 25° 39' 47.24"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-05-31T17:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
