Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Mommilanjärvi (35.823.1.007)/Rotarien sinileväseuranta (Arponiemi)";"60° 51' 57.74"" N, 25° 2' 9.55"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T16:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mallasvesi (35.711.1.001)/Valtakunnallinen sinileväseuranta (Tyrynlahti)";"61° 16' 45.41"" N, 24° 2' 4.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T16:41:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Emäsalo/Rotarien sinileväseuranta (Uddaksen kyläsatama)";"60° 22' 31.49"" N, 25° 39' 47.24"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T17:54:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kyynämöinen (14.653.1.008)/Valtakunnallinen sinileväseuranta";"62° 28' 13.21"" N, 25° 17' 7.58"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T17:55:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Juojärvi (04.711.1.004)/Isäntähiekan uimaranta";"62° 37' 38.73"" N, 28° 52' 52.05"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T18:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kivenpuulammi (35.823.1.002)/Rotarien sinileväseuranta";"60° 49' 30.15"" N, 25° 0' 33.36"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T19:04:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suvisaaristo-Lauttasaari/Rotarien sinileväseuranta (Haukilahti, Mellstenintien kallioranta)";"60° 9' 13.65"" N, 24° 46' 24.78"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T19:27:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sanginjoen suualue (59.141)/Rotarien sinileväseuranta (Sanginjokisuu)";"64° 57' 35.83"" N, 25° 41' 18.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T20:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Keipsalo/Rotarien sinileväseuranta (Stora Småholmen)";"60° 19' 1.97"" N, 26° 7' 11.57"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T20:41:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sipoon saaristo/Rotarien sinileväseuranta (Sipoon selkä, Stora Korpholmen)";"60° 9' 21.75"" N, 24° 46' 47.43"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-03T23:42:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rautavesi (14.831.1.001)/Valtakunnallinen sinileväseuranta (Angesselkä, Joutsan uimaranta)";"61° 49' 40.50"" N, 25° 40' 11.37"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T00:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ii - Olhava - Taipale/Valtakunnallinen sinileväseuranta (Iin Pirttiperä)";"65° 30' 55.19"" N, 25° 15' 58.92"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T06:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Päijänne (yhd.)/Rotarien sinileväseuranta (Lossiranta)";"60° 59' 2.86"" N, 25° 32' 36.76"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T06:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ahvenlampi (04.259.1.023)/Valtakunnallinen sinileväseuranta (Jäppilän uimaranta)";"62° 22' 51.66"" N, 27° 26' 4.24"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T06:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Joutikas (23.078.1.002)/Valtakunnallinen sinileväseuranta";"60° 25' 30.72"" N, 23° 53' 29.04"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iniön - Kustavin ulkosaaristoalue/Rotarien sinileväseuranta (Grisslesklobben)";"60° 24' 23.56"" N, 21° 14' 32.87"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:15:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vangasjärvi (14.795.1.004)/Valtakunnallinen sinileväseuranta (Seunala)";"62° 17' 59.25"" N, 27° 4' 43.31"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hormajärvi (23.025.1.001)/Valtakunnallinen sinileväseuranta (Humppilanniemi)";"60° 16' 55.92"" N, 23° 59' 59.64"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:25:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ylisjärvi (24.043.1.001)/Tuoreskallio";"60° 21' 17.47"" N, 23° 16' 26.79"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:31:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Heiniö (14.937.1.014)/Valtakunnallinen sinileväseuranta";"62° 14' 32.64"" N, 27° 12' 2.16"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:35:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Siitepölyä vedessä"
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Himmerkinlahti)";"66° 4' 54.48"" N, 28° 17' 3.48"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Siitepölyä rantavedessä."
"Marttisenalainen (35.412.1.025)/Valtakunnallinen sinileväseuranta (Herrasen uimaranta, Lomasaari)";"62° 15' 40.38"" N, 23° 43' 6.32"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:55:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Siikaisjärvi (36.065.1.002)/Valtakunnallinen sinileväseuranta";"61° 53' 9.60"" N, 21° 48' 45.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T07:58:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaitalampi (21.044.1.006)/Kaitalampi";"60° 19' 23.65"" N, 24° 39' 49.38"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";"Vedessä siitepölyä."
"Hautaperän tekojärvi (53.081.2.001)/Valtakunnallinen sinileväseuranta (Hautaperän allas, uimaranta)";"63° 42' 46.55"" N, 25° 20' 44.95"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lokan tekojärvi (65.931.2.001)/Valtakunnallinen sinileväseuranta (Pato)";"67° 49' 20.64"" N, 27° 44' 53.16"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:04:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rytinkijärvi (61.522.1.001)/Valtakunnallinen sinileväseuranta (Rytinkisalmi)";"65° 41' 24.06"" N, 27° 20' 8.24"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (54.051.1.001)/Valtakunnallinen sinileväseuranta (Emolahden uimaranta)";"63° 39' 50.17"" N, 25° 53' 57.81"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vaskivesi - Visuvesi (35.412.1.001)/Valtakunnallinen sinileväseuranta (Virrat, Laivaranta)";"62° 14' 20.43"" N, 23° 45' 9.70"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:06:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Murtonen (04.177.1.004)/Valtakunnallinen sinileväseuranta";"61° 52' 10.97"" N, 27° 46' 38.70"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:09:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suvasvesi (04.273.1.001)/Rotarien sinileväseuranta (Ukonlahti)";"62° 38' 29.32"" N, 28° 15' 37.63"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:09:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso-Vietonen (67.961.1.001)/Valtakunnallinen sinileväseuranta";"66° 36' 59.04"" N, 24° 41' 9.24"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:12:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Porovesi (04.521.1.001)/Valtakunnallinen sinileväseuranta";"63° 33' 21.24"" N, 27° 10' 49.44"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:15:33;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Soukkalahti)";"66° 4' 30.00"" N, 28° 7' 53.76"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Siitepölyä rantavedessä."
"Pyhitty (04.257.1.023)/Valtakunnallinen sinileväseuranta";"62° 15' 30.60"" N, 27° 13' 53.40"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:23:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Siitepölyä vedessä"
"Jukajärvi (04.176.1.001)/Valtakunnallinen sinileväseuranta (Juvan kirkonkylä)";"61° 53' 20.23"" N, 27° 52' 10.25"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:26:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pieksänjärvi (14.793.1.001)/Valtakunnallinen sinileväseuranta";"62° 18' 26.64"" N, 27° 8' 16.80"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kylänjärvi (18.043.1.006)/Uimaranta";"60° 49' 0.61"" N, 25° 37' 57.30"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:30:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Oulujärvi (yhd.)/Valtakunnallinen sinileväseuranta (lomakylän ranta)";"64° 33' 30.27"" N, 26° 51' 17.87"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:49:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rokuanjärvi (57.045.1.002)/Valtakunnallinen sinileväseuranta";"64° 32' 21.48"" N, 26° 32' 8.88"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T08:51:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Uittosalmi)";"62° 50' 22.56"" N, 29° 27' 50.04"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saarijärvi (14.614.1.002)/Valtakunnallinen sinileväseuranta (Mansikkaniemi)";"62° 42' 2.44"" N, 25° 15' 46.22"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:01:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valkjärvi (35.832.1.004)/Rotarien sinileväseuranta";"61° 1' 16.21"" N, 25° 9' 45.78"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:08:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Valtakunnallinen sinileväseuranta (Vehkalahti)";"62° 34' 47.34"" N, 29° 45' 54.23"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:16:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mallusjärvi (18.033.1.001)/Valtakunnallinen sinileväseuranta (seurakunnan leirikeskus)";"60° 44' 18.92"" N, 25° 35' 33.50"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sääskjärvi (16.004.1.001)/Valtakunnallinen sinileväseuranta";"60° 49' 26.46"" N, 26° 14' 29.47"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:25:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (16.003.1.001)/Pyykkiniekan uimaranta";"60° 44' 21.67"" N, 26° 5' 37.27"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:26:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Valtimojärvi (04.469.1.003)/Valtakunnallinen sinileväseuranta (Lokkisaaren uimaranta)";"63° 41' 2.86"" N, 28° 48' 48.56"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haminan rannikkoalue (91.112)/Valtakunnallinen sinileväseuranta (Pitkien Hiekkojen uimaranta, Vilniemi)";"60° 31' 29.23"" N, 27° 15' 3.41"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Urajärvi (14.123.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 11.70"" N, 26° 23' 13.45"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oivanginjärvi (74.041.1.014)/Valtakunnallinen sinileväseuranta (Murhiniemi)";"66° 2' 34.11"" N, 29° 4' 55.08"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:42:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Isojärvi (36.014.1.001)/Valtakunnallinen sinileväseuranta (Eekvistinselkä)";"61° 42' 51.12"" N, 21° 49' 10.56"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:42:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Rotarien sinileväseuranta (Viljamaanlahti)";"61° 6' 44.88"" N, 24° 16' 47.70"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:43:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pääjärvi (14.631.1.001)/Valtakunnallinen sinileväseuranta (Riuttaniemi)";"62° 52' 15.21"" N, 24° 47' 5.64"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:44:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Usminjärvi (21.031.1.004)/Valtakunnallinen sinileväseuranta";"60° 37' 50.16"" N, 24° 45' 38.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T09:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Urajärvi (14.123.1.001)/Urajärven uimaranta";"60° 55' 11.70"" N, 26° 23' 13.90"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:00:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Valtakunnallinen sinileväseuranta (Nurmeksen sataman uimaranta)";"63° 32' 28.40"" N, 29° 7' 56.42"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vesijärvi (14.241.1.001)/Valtakunnallinen sinileväseuranta (Mukkula)";"61° 0' 51.82"" N, 25° 38' 31.83"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:02:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kymijärvi (14.164.1.001)/Valtakunnallinen sinileväseuranta (Kariston uimaranta)";"60° 58' 43.95"" N, 25° 45' 4.93"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:04:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Valtakunnallinen sinileväseuranta (Kirkkojärvi, Heinlahden uimaranta)";"60° 56' 38.02"" N, 26° 20' 30.92"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:05:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Valvatus (04.213.1.002)/Valtakunnallinen sinileväseuranta";"62° 12' 53.77"" N, 27° 50' 35.65"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuusijärvi (81.048.1.003)/Valtakunnallinen sinileväseuranta";"60° 18' 46.44"" N, 25° 6' 40.68"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:13:00;0;;-;"Asiantuntijan ylläpitämä";
"Villikkalanjärvi (16.003.1.003)/Valtakunnallinen sinileväseuranta";"60° 45' 35.16"" N, 26° 3' 50.14"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:16:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Valtakunnallinen sinileväseuranta (Honkaniemen uimaranta)";"62° 36' 23.76"" N, 29° 42' 55.44"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:18:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Valtakunnallinen sinileväseuranta (Heposelkä, Huhtiniemi)";"62° 35' 58.20"" N, 29° 17' 19.68"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:20:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Rotarien sinileväseuranta (Koskenselkä, Jyväniemi)";"61° 32' 44.58"" N, 28° 8' 3.17"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:24:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (34.031.1.001)/Valtakunnallinen sinileväseuranta (Katismaan uimaranta)";"61° 2' 47.40"" N, 22° 19' 13.99"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:24:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Heinlahden uimaranta";"60° 56' 40.51"" N, 26° 20' 28.88"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:25:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyrösjärvi (35.521.1.001)/Valtakunnallinen sinileväseuranta (Hämylänlahti)";"61° 46' 32.16"" N, 23° 1' 31.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuorinka (04.317.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"62° 37' 41.52"" N, 29° 24' 21.24"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Valtakunnallinen sinileväseuranta (Huhtiniemi)";"61° 3' 34.84"" N, 28° 12' 32.65"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:30:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mätäojan valuma-alue (81.051)/Rotarien sinileväseuranta (Mätäjoen kalastuslaituri)";"60° 14' 24.56"" N, 24° 51' 49.55"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Evijärvi (47.021.1.001)/Valtakunnallinen sinileväseuranta (Sillankorvan leirintäalue)";"63° 21' 57.11"" N, 23° 28' 36.76"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:38:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Joroisselkä, venesataman uimaranta)";"62° 9' 44.35"" N, 27° 52' 31.93"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:40:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Mäyriänranta)";"61° 20' 25.80"" N, 23° 38' 48.84"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:44:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Valtakunnallinen sinileväseuranta (Rääkkylän Paksuniemen uimaranta)";"62° 19' 54.26"" N, 29° 37' 38.25"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:44:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Kirkkojärvi, Lempoisten uimala)";"61° 19' 32.40"" N, 23° 44' 42.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:45:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kytäjärvi (21.032.1.001)/Valtakunnallinen sinileväseuranta";"60° 36' 50.04"" N, 24° 39' 47.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:45:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Köyliönjärvi (34.054.1.001)/Valtakunnallinen sinileväseuranta (Yttilän Otta)";"61° 6' 19.88"" N, 22° 21' 32.61"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:48:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Juojärvi (04.711.1.004)/Huutohovi";"62° 44' 1.27"" N, 28° 27' 51.82"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:49:00;0;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyrösjärvi (35.521.1.001)/Valtakunnallinen sinileväseuranta (Toivolansaaren uimaranta)";"61° 46' 32.52"" N, 23° 2' 43.80"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T10:50:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Painio (27.042.1.001)/Valtakunnallinen sinileväseuranta (Moronperä)";"60° 34' 29.64"" N, 23° 43' 48.36"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vardskadsudden - Strömma/Rotarien sinileväseuranta (Gammelby)";"60° 10' 44.52"" N, 22° 50' 24.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:00:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hirvijärvi (21.033.1.009)/Valtakunnallinen sinileväseuranta";"60° 39' 37.44"" N, 24° 37' 47.28"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:07:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oulujärvi (yhd.)/Valtakunnallinen sinileväseuranta (Paltaniemi)";"64° 17' 47.04"" N, 27° 39' 4.32"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:07:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oulujärvi (yhd.)/Valtakunnallinen sinileväseuranta (Mieslahdenranta)";"64° 22' 47.28"" N, 27° 58' 57.36"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:08:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rehja - Nuasjärvi (59.811.1.001)/Valtakunnallinen sinileväseuranta (Nuasjärvi, Karankalahti)";"64° 11' 25.08"" N, 27° 48' 25.56"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:08:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oulujärvi (yhd.)/Valtakunnallinen sinileväseuranta (Metelinniemi)";"64° 23' 57.84"" N, 27° 51' 16.92"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:09:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kotkan edustan sisäsaaristo/Valtakunnallinen sinileväseuranta (Suomenlahti, Santalahti, uimaranta)";"60° 28' 10.65"" N, 26° 55' 25.96"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vimpelinlampi (59.337.1.002)/Valtakunnallinen sinileväseuranta";"64° 12' 49.32"" N, 27° 41' 18.24"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-04T11:10:00;0;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
